,,Jake,A little trouble,21 Jan 2013,4.0 ,I bought this speaker about 9 months ago and it is still working and have only had to change the batteries once. When I first bought the speaker it worked fine for about a week then it started to get interference when I picked it up to change a song. This continued for a couple of weeks and the only way to fix it was to hold the wire while it was playing. I was frustrated and about to return it but just forgot about it. After I picked it up again the problem has totally gone away and it has played perfectly since. The wire is very short but other than that the sound gets pretty loud and its affordable.
,,Luna,Vary nice while the cord lasted,23 Jun 2013,4.0 ,"Even though there was no volume control, I enjoyed this ultra portable little speaker for quite awhile - until the inevitable happened and it stopped working because of the cord. Would haved been so happy if the cord had been detachable so I could just replace it but that's not possible."
,,Angela Bull,Great little speaker,02 Jun 2013,4.0 ,"I often need to boost the sound on my iPad when watching movies. This little speaker is just the thing. My cons are trivial, the round shape makes it tricky to set in place sometimes. It's not indestructible. The springs that hold in the batteries can become compressed after repeated droppings so that you have to pry them up to make contact. After a few pries they will break."
,,Eljjohnson789,Awesome sound from a small speaker,21 Jul 2011,5.0 ,"I bought this speaker to have one that I could carry around with me but would be plenty loud. It is WAY louder than I expected! The sound is great and competes with my iHome alarm clock which is 3-4 times larger, you simply cant turn it all the way up or it gets distorted. But 90% is still plenty loud and good quality. The bass is good but doesn't compare well with the rest of the sound, but its still more than you would expect from such a small speaker. This speaker does NOT have a volume control. I like that feature on speakers but volume needs to be changed on the iPod. Other than that its an AWESOME speaker, well worth the money."
,,SoLo,Quality Speaker,11 Aug 2011,4.0 ,"I like its size and sound Quality, it's not too high but still is good for listening to music or watching movies. I bought it so I can watch movies on my tablet Downside is that its cable I find short and would've been on the plus side if they had lengthened it abit. Although this speaker operates on Batteries I went for it because of what I hear of other speakers having issues with the adapter to fail after a while, I think its better to have seperate batteries running it. Adjusting volume is through your device connected to and not by the speaker itself. Overall you feel its a Quality product and would recommend it alongside getting a cord extenstion"
,,Blank Drew,Works Great with Samsung Netbook,01 Nov 2010,4.0 ,"Nice sound in a compact package. Not going to rattle your windows but it is 20x better than the built in speakers on my Samsung N130. If your travelling and need something to make watching Netflix or Youtube more enjoyable it's great. Can't comment on battery life as I haven't ran the ones it came with down yet, gonna see how it lasts on an upcoming vacation. Had to reduce the volume output on the netbook to about 50% to reduce distortion. The plug was a little hard to get in all the way, maybe because my netbook is new, but once I got it seated properly, it was fine. No regrets here so far!"
,,jaybird,Mighty Little Speaker,29 Sep 2009,5.0 ,while shopping for a portable speaker for my MP3 player i read alot of online reviews. It became obvious to me that the Orbit 237 was the choice of many reviewers who liked not only the sound quality but also the price. I was amazed at the sound generated by the Orbit. This portable speaker is a heck of a buy.
,,ajw,Good sound and value,01 Jan 2013,5.0 ,"I was wary about buying this product, but needed something for ""on the go"" sound. This works well for my iphone and even on my desktop pc when needed. The speaker cord is a little short for operating on a pc, but otherwise great product and great sound!"
,,HJ,Great sound and nice packaging,09 Jun 2011,5.0 ,I just received the speaker today and tried it with various devices and netbook which don't have good sound. Wow this speaker is a way better than I expected. Its packaging looks expensive and build quality is great. The sound is loud and clear. I recommend thid to everyone.
,,D. Stimson,Great sound for the bucks!,17 Jun 2011,5.0 ,"Well I rarely review anything I buy, but have to say this little speaker is great! Using with Ipad2 and Iphone4. Plugs in easily and is ready to go.Good bass, middle and treble at about 3/4 volume. The sound is certainly more than enough to enjoy music and movies so far. Construction appears adequate, and the carrying case should protect well. Ultra portable and works great in my office at work. Cannot beat the price here on Amazon. I challenge anyone to find a better sound for the $20.88 price. I have not had the speakers for long, so I cannot speak for the longetivity, but have no reason to believe it won't continue to work. I am certainly glad I made the purchase."
